epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
122,86426.8,1.33584,1.09001,1.1595,0.75586,0.5,0.56537,0.31106,1.83898,1.47496,1.48876,0.0004028,0.0004028,0.0004028
123,87033.8,1.3594,1.10758,1.16339,0.69903,0.59091,0.60781,0.34799,1.79849,1.44559,1.47686,0.0003896,0.0003896,0.0003896
124,87624.9,1.37014,1.07266,1.17015,0.64746,0.58464,0.58858,0.31281,1.84703,1.36579,1.49837,0.0003764,0.0003764,0.0003764
125,88312.3,1.33797,1.07028,1.15334,0.71344,0.59091,0.63285,0.34541,1.77505,1.45125,1.42692,0.0003632,0.0003632,0.0003632
126,88796,1.31057,1.03003,1.1466,0.6364,0.5,0.51785,0.28221,1.88623,1.59214,1.53666,0.00035,0.00035,0.00035
127,89392.4,1.26431,1.00636,1.12225,0.71515,0.5,0.57838,0.30584,1.87158,1.53319,1.511,0.0003368,0.0003368,0.0003368
128,90046,1.31642,1.04718,1.15309,0.72091,0.59091,0.61143,0.32381,1.8299,1.58314,1.43705,0.0003236,0.0003236,0.0003236
129,90480.9,1.33864,1.06828,1.14804,0.6869,0.54545,0.5427,0.27917,1.85719,1.62463,1.47824,0.0003104,0.0003104,0.0003104
130,90896.6,1.31052,1.03531,1.14253,0.68082,0.54545,0.55192,0.29981,1.8887,1.55189,1.48244,0.0002972,0.0002972,0.0002972
131,91312.3,1.27554,0.9862,1.13587,0.71235,0.56344,0.58906,0.29901,1.9009,1.49156,1.53782,0.000284,0.000284,0.000284
132,91728.8,1.281,1.00567,1.13726,0.7338,0.54545,0.54673,0.30395,1.90661,1.60133,1.49927,0.0002708,0.0002708,0.0002708
